"SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Paer-PA01-cells-RWV-H-Rep1","Paer-PA01-cells-RWV-H-Rep2","Paer-PA01-cells-RWV-H-Rep3","Paer-PA01-cells-RWV-V-Rep1","Paer-PA01-cells-RWV-V-Rep2","Paer-PA01-cells-RPoM-Rep1","Paer-PA01-cells-RPoM-Rep2","Paer-PA01-cells-RPoM-Rep3","All.mean","All.stdev","F.p.value","Group.Mean_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Group.Mean_(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Group.Mean_(Random Positioning Machine (RPM))","Group.Stdev_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Group.Stdev_(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Group.Stdev_(Random Positioning Machine (RPM))","Log2fc_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Log2fc_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Log2fc_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Log2fc_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Random Positioning Machine (RPM))","Log2fc_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Random Positioning Machine (RPM))","Log2fc_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","P.value_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","P.value_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","P.value_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","P.value_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Random Positioning Machine (RPM))","P.value_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Random Positioning Machine (RPM))","P.value_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Adj.p.value_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)","Adj.p.value_(Random Positioning Machine (RPM))v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Adj.p.value_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Rotating Wall Vessel bioreactor (RWV) in vertical position)","Adj.p.value_(Rotating Wall Vessel bioreactor (RWV) in horizontal position)v(Random Positioning Machine (RPM))","Adj.p.value_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Random Positioning Machine (RPM))","Adj.p.value_(Rotating Wall Vessel bioreactor (RWV) in vertical position)v(Rotating Wall Vessel bioreactor (RWV) in horizontal position)"
"PA3048","ribosomal RNA large subunit methyltransferase K/L","NP_251738.1","882879","208964.PA3048","",7.29541179738513,7.30045057068288,7.29597724426918,7.29784669440764,7.28374562851382,7.206794779748,7.28457914613813,7.55465757327517,7.31493292930249,0.0111608752814967,0.787548673951193,7.3486771663871,7.29727987077907,7.29079616146073,4.24276074020125,4.21308649774633,5.15537140601773,0.0513972956080346,0.0578810049263758,0.00648370931834119,-0.0513972956080346,-0.0578810049263758,-0.00648370931834119,0.569924134114,0.567194976303295,0.94826749689919,0.569924134114,0.567194976303295,0.94826749689919,0.766297315289213,0.738644666394504,0.968369954763901,0.766297315289213,0.738644666394504,0.968369954763901
NA,NA,NA,NA,NA,"",10.284338323965,10.3434246570058,10.7147104780181,10.1762690961204,10.0330942310258,10.9896544769848,10.6853852774466,9.53851619752702,10.3456740922617,0.184920766732307,0.668744676380956,10.4045186506528,10.4474911529963,10.1046816635731,6.00705164374288,6.03186182953865,7.1450889260439,-0.0429725023434919,0.299836987079711,0.342809489423203,0.0429725023434919,-0.299836987079711,-0.342809489423203,0.906010505752791,0.469796767424333,0.411302129380756,0.906010505752791,0.469796767424333,0.411302129380756,0.95542613006884,0.672922628404137,0.600278378351111,0.95542613006884,0.672922628404137,0.600278378351111
NA,NA,NA,NA,NA,"",8.19945417554109,8.21659224930307,8.24972730858728,8.18674132755559,8.17228427225115,8.16335345147533,8.1612571160315,7.97388575863358,8.16541195742232,0.00523884219237994,0.181444825534773,8.09949877538014,8.22192457781048,8.17951279990337,4.67624779826677,4.74693036825568,5.78378896761384,-0.122425802430341,-0.0800140245232299,0.0424117779071107,0.122425802430341,0.0800140245232299,-0.0424117779071107,0.0768011347067699,0.264971457773431,0.541269940753526,0.0768011347067699,0.264971457773431,0.541269940753526,0.378245287311279,0.51752844560981,0.705245947681713,0.378245287311279,0.51752844560981,0.705245947681713
"PA3051","hypothetical protein","NP_251741.1","882864","208964.PA3051","",7.04025326687349,7.06733202842636,7.06500119252069,7.06044190728866,7.04112906559843,7.02215466988688,7.02260818818903,7.14396554646076,7.05786073315554,0.00316703799290544,0.97256251779386,7.06290946817889,7.05752882927352,7.05078548644354,4.07777268271504,4.07466616939461,4.98565823015592,0.00538063890537366,0.0121239817353471,0.00674334282997346,-0.00538063890537366,-0.0121239817353471,-0.00674334282997346,0.910051671443667,0.82015121243524,0.899239623899808,0.910051671443667,0.82015121243524,0.899239623899808,0.95841273957884,0.901370385779985,0.937216327636384,0.95841273957884,0.901370385779985,0.937216327636384
"PA3052","hypothetical protein","NP_251742.1","882865","208964.PA3052","",8.0622763814754,8.0327636203281,8.04784789007519,8.38571160324417,8.16579833069508,7.97933470129767,8.01853246209459,7.61670627176056,8.03862140762135,0.0191137855065484,0.0420474259807173,7.87152447838428,8.0476292972929,8.27575496696963,4.54462677652789,4.64630094113037,5.85184245658247,-0.176104818908621,-0.40423048858535,-0.228125669676729,0.176104818908621,0.40423048858535,0.228125669676729,0.162457733483322,0.0148850707009751,0.113369577990173,0.162457733483322,0.0148850707009751,0.113369577990173,0.472225229491331,0.124538535430759,0.278477395667571,0.472225229491331,0.124538535430759,0.278477395667571
"PA3053","hydrolase","NP_251743.1","882862","208964.PA3053","",7.51464570156947,7.54540207541685,7.51315392478067,7.38206778367537,7.39017072639978,7.40063660397355,7.36800320773103,7.07691881105962,7.39887485432579,0.0107977783065382,0.0657659516112837,7.28185287425473,7.52440056725566,7.38611925503757,4.20417971715022,4.34421469299563,5.2227750118896,-0.24254769300093,-0.104266380782839,0.138281312218091,0.24254769300093,0.104266380782839,-0.138281312218091,0.0242271939015321,0.307844811355377,0.188013594711134,0.0242271939015321,0.307844811355377,0.188013594711134,0.283621727762872,0.545804628200479,0.375148305304597,0.283621727762872,0.545804628200479,0.375148305304597
"PA3054","hypothetical protein","NP_251744.1","882863","208964.PA3054","GO:0003824, GO:0005576, GO:0005615, GO:0006508, GO:0006807, GO:0008152, GO:0008233, GO:0008237, GO:0016787, GO:0019538, GO:0043170, GO:0044238, GO:0044421, GO:0070011, GO:0071704, GO:0140096, GO:1901564",8.13469456503134,8.2257045467231,8.16571308428317,8.04092947443982,8.18049124148895,8.11015248062116,8.11924046668925,8.04236575582486,8.12741145188771,0.00416922969329497,0.311601006476486,8.09058623437843,8.17537073201254,8.11071035796438,4.67110214032027,4.72005249285243,5.73513829435658,-0.0847844976341108,-0.0201241235859566,0.0646603740481542,0.0847844976341108,0.0201241235859566,-0.0646603740481542,0.151578573747854,0.742754524063789,0.308738797932209,0.151578573747854,0.742754524063789,0.308738797932209,0.459873977980778,0.855414191000636,0.508365456891938,0.459873977980778,0.855414191000636,0.508365456891938
"PA3055","hypothetical protein","NP_251745.1","882870","208964.PA3055","",8.48266620593608,8.53744315320371,8.60609082646614,8.59613595160347,8.63071388663144,8.52715868567634,8.57243023057615,8.50540310571199,8.55725525572567,0.00318025573631821,0.322530863001596,8.53499734065483,8.54206672853531,8.61342491911745,4.92768301215981,4.93176452515561,6.09061116954914,-0.00706938788048284,-0.0784275784626249,-0.0713581905821421,0.00706938788048284,0.0784275784626249,0.0713581905821421,0.882286775664894,0.171215591875673,0.208012814703841,0.882286775664894,0.171215591875673,0.208012814703841,0.945683565194176,0.434022530524489,0.398205166958086,0.945683565194176,0.434022530524489,0.398205166958086
"PA3056","hypothetical protein","NP_251746.1","882871","208964.PA3056","",7.26977208055058,7.27368076298222,7.27595758311681,7.27956407233151,7.3025941121277,7.2577233081412,7.22412010804334,7.32575989861848,7.27614649073898,0.00247907045617742,0.884741608772844,7.26920110493434,7.2731368088832,7.2910790922296,4.19687521472737,4.19914749446169,5.15557146828301,-0.00393570394886389,-0.021877987295265,-0.0179422833464011,0.00393570394886389,0.021877987295265,0.0179422833464011,0.925574522317232,0.644871485733757,0.704710177748546,0.925574522317232,0.644871485733757,0.704710177748546,0.965781428714811,0.792030074001022,0.82100289236336,0.965781428714811,0.792030074001022,0.82100289236336
"PA3057","hypothetical protein","NP_251747.1","879928","208964.PA3057","",7.43520534715979,7.4716744225548,7.44064864530878,7.37462300761552,7.36335714877843,7.36300151969991,7.40868130075747,7.27834508308104,7.39194205936947,0.0030381450610787,0.137972080754878,7.35000930117947,7.44917613834113,7.36899007819698,4.24352984858222,4.30078384871219,5.21066285478947,-0.0991668371616541,-0.018980777017501,0.0801860601441531,0.0991668371616541,0.018980777017501,-0.0801860601441531,0.063180484923153,0.717118296130834,0.154796817223812,0.063180484923153,0.717118296130834,0.154796817223812,0.360897138653264,0.837921546689829,0.337246776118937,0.360897138653264,0.837921546689829,0.337246776118937
NA,NA,NA,NA,NA,"",7.45939827132012,7.4787381599736,7.43574624004756,7.31077122400038,7.28578792212084,7.32646150643177,7.35108590267013,7.33554324114222,7.37294155846333,0.00189707074951033,0.00964517032757762,7.33769688341471,7.4579608904471,7.29827957306061,4.23642127087136,4.30585572770533,5.16066297710642,-0.120264007032388,0.0394173103541009,0.159681317386489,0.120264007032388,-0.0394173103541009,-0.159681317386489,0.0116267810208647,0.354340763781387,0.00502297110862802,0.0116267810208647,0.354340763781387,0.00502297110862802,0.234867629485466,0.580963541659745,0.0427921486771649,0.234867629485466,0.580963541659745,0.0427921486771649
NA,NA,NA,NA,NA,"",7.80613482487891,7.87202401655304,7.86824719391345,7.62125953870008,7.56131046502967,7.59044691647179,7.61082830484705,7.41806862650975,7.66853998586297,0.0055061776829087,0.00321598704025332,7.53978128260953,7.8488020117818,7.59128500186487,4.35309475314552,4.5315079543183,5.36784910273839,-0.309020729172269,-0.0515037192553427,0.257517009916926,0.309020729172269,0.0515037192553427,-0.257517009916926,0.00137385285146647,0.471741299829597,0.0066264440584368,0.00137385285146647,0.471741299829597,0.0066264440584368,0.145991916122659,0.673794716281708,0.0503700521647477,0.145991916122659,0.673794716281708,0.0503700521647477
NA,NA,NA,NA,NA,"",7.64088074327172,7.6124059847579,7.66059382045057,7.51395654541687,7.55122709057551,7.49610345740982,7.56799861714004,7.66526993315782,7.58855452402253,0.00398960843569848,0.240317938482541,7.57645733590256,7.63796018282673,7.53259181799619,4.37426968238706,4.40977836761466,5.32634675441541,-0.0615028469241681,0.0438655179063741,0.105368364830542,0.0615028469241681,-0.0438655179063741,-0.105368364830542,0.271678287315546,0.471501089006916,0.110113061512073,0.271678287315546,0.471501089006916,0.110113061512073,0.572339717659061,0.673625011045154,0.273876010009186,0.572339717659061,0.673625011045154,0.273876010009186
NA,NA,NA,NA,NA,"",7.96348192152137,8.04669710743157,7.94119420878789,7.84875154571157,7.80461620082261,7.79409735129152,7.86521746003231,7.81178270324224,7.88447981235513,0.00308296864306986,0.0170009693883237,7.82369917152202,7.98379107924695,7.82668387326709,4.51701482273689,4.60944392875696,5.53430124099055,-0.160091907724922,-0.00298470174506438,0.157107205979858,0.160091907724922,0.00298470174506438,-0.157107205979858,0.00948916464104455,0.954679741013161,0.0172031216852405,0.00948916464104455,0.954679741013161,0.0172031216852405,0.217584192533703,0.976133931810584,0.0903123199918636,0.217584192533703,0.976133931810584,0.0903123199918636
NA,NA,NA,NA,NA,"",7.02674963234759,7.11026043064122,7.06328235472007,7.04014177868815,7.02780082241566,7.0195069010258,7.04271799650942,6.75261035033149,7.01038378333492,0.00956719997014251,0.313990501946342,6.93827841595557,7.06676413923629,7.0339713005519,4.00581691116452,4.07999817808767,4.97376880529181,-0.128485723280723,-0.0956928845963319,0.032792838684391,0.128485723280723,0.0956928845963319,-0.032792838684391,0.151437617520483,0.319200559227137,0.724212162284114,0.151437617520483,0.319200559227137,0.724212162284114,0.459697669377002,0.554037195002149,0.832019314392246,0.459697669377002,0.554037195002149,0.832019314392246
NA,NA,NA,NA,NA,"",7.30309125919833,7.40882748218247,7.3869146408683,7.22241548890501,7.20915358252613,7.21074463168575,7.22753599384203,8.02891671201048,7.37469997390231,0.0646761263875816,0.530114317686267,7.48906577917942,7.36627779408303,7.21578453571557,4.32381414358805,4.2529224673394,5.1023301767855,0.122787985096387,0.273281243463853,0.150493258367466,-0.122787985096387,-0.273281243463853,-0.150493258367466,0.572784882368523,0.27739089582256,0.537386716660821,0.572784882368523,0.27739089582256,0.537386716660821,0.767610677584329,0.528041880246788,0.703126359526266,0.767610677584329,0.528041880246788,0.703126359526266
NA,NA,NA,NA,NA,"",7.19084911179495,7.20752996030262,7.17651840106026,7.10503263728055,7.09963815223721,7.13539814185272,7.12180301353291,7.03892700124089,7.13446205241276,0.00252195036750665,0.107455499397896,7.09870938554218,7.19163249105261,7.10233539475888,4.0984417746417,4.15209095462208,5.02210951989524,-0.0929231055104349,-0.00362600921670264,0.0892970962937323,0.0929231055104349,0.00362600921670264,-0.0892970962937323,0.0575807012586807,0.939157592750206,0.0922125107589718,0.0575807012586807,0.939157592750206,0.0922125107589718,0.347497917568243,0.967939354043628,0.246953292568308,0.347497917568243,0.967939354043628,0.246953292568308
"PA3065","hypothetical protein","NP_251755.1","879844","208964.PA3065","",7.28191237771744,7.3798607709774,7.39384999972109,7.23774468984513,7.23964879827203,7.21863808564504,7.28476927374526,7.34720066955988,7.29795308318541,0.00390777902020542,0.193310836100104,7.28353600965006,7.35187438280531,7.23869674405858,4.2051514758238,4.24460665396096,5.1185315546768,-0.0683383731552514,0.0448392655914827,0.113177638746734,0.0683383731552514,-0.0448392655914827,-0.113177638746734,0.22221291148875,0.457634229603535,0.0875125389349125,0.22221291148875,0.457634229603535,0.0875125389349125,0.532639069482105,0.662167494151243,0.23945122216461,0.532639069482105,0.662167494151243,0.23945122216461
"PA3066","hypothetical protein","NP_251756.1","879845","208964.PA3066","GO:0005622, GO:0005623, GO:0005737, GO:0005829, GO:0044424, GO:0044444, GO:0044464",7.32993473296975,7.35800925591519,7.3460556443744,7.32284863579612,7.35898006484776,7.31020913421177,7.33296750214984,7.37152761726128,7.34131657344076,0.00209899074196102,0.985256985342022,7.33823475120763,7.34466654441978,7.34091435032194,4.23673180898639,4.2404452065288,5.19081031722228,-0.00643179321214937,-0.00267959911430804,0.00375219409784133,0.00643179321214937,0.00267959911430804,-0.00375219409784133,0.868323229709673,0.950695346340419,0.931011320211294,0.868323229709673,0.950695346340419,0.931011320211294,0.937052820237063,0.975177234733996,0.956523202342616,0.937052820237063,0.975177234733996,0.956523202342616
"PA3067","transcriptional regulator","NP_251757.1","878663","208964.PA3067","",7.66590146201163,7.74560703243819,7.76880899428304,7.67613411465894,7.68505255897379,7.69502584830205,7.65248346973322,7.39600874241612,7.66062777785212,0.00994220285896508,0.257950922476368,7.58117268681713,7.72677249624429,7.68059333681636,4.37699209150691,4.46105418067364,5.43099963199906,-0.145599809427154,-0.0994206499992298,0.0461791594279237,0.145599809427154,0.0994206499992298,-0.0461791594279237,0.116598606861852,0.310673684171798,0.627418863753162,0.116598606861852,0.310673684171798,0.627418863753162,0.42923679926611,0.547599433601739,0.766860633252489,0.42923679926611,0.547599433601739,0.766860633252489
NA,NA,NA,NA,NA,"",8.3435037754603,8.43149476352312,8.45539296849997,8.41118349040802,8.50058405742002,8.37234299527751,8.79994727244542,8.41627340729968,8.46634034129175,0.0189458667679543,0.588607235456835,8.52952122500754,8.41013050249446,8.45588377391402,4.92452137531673,4.85559110953506,5.9792127574599,0.119390722513074,0.0736374510935196,-0.0457532714195548,-0.119390722513074,-0.0736374510935196,0.0457532714195548,0.323155897297662,0.576138774577047,0.726449803889208,0.323155897297662,0.576138774577047,0.726449803889208,0.604350878318089,0.746513242244046,0.833611581801352,0.604350878318089,0.746513242244046,0.833611581801352
"PA3069","hypothetical protein","NP_251759.2","878738","208964.PA3069","",8.14979304449451,8.02150766535696,8.05846896547545,8.4860072348002,8.25823832959954,8.09040470102419,7.95557707434896,7.68211505157552,8.08776400833442,0.018890927973719,0.0225403637344582,7.90936560898289,8.07658989177564,8.37212278219987,4.56647436346544,4.66302134815088,5.91998479221991,-0.167224282792751,-0.462757173216978,-0.295532890424226,0.167224282792751,0.462757173216978,0.295532890424226,0.179563226769038,0.00769357265570321,0.0504717449437071,0.179563226769038,0.00769357265570321,0.0504717449437071,0.490352532156198,0.0869483394429676,0.171352520189079,0.490352532156198,0.0869483394429676,0.171352520189079
"PA3070","hypothetical protein","NP_251760.1","878739","208964.PA3070","GO:0005618, GO:0005623, GO:0030312, GO:0044464, GO:0071944",7.88119382292896,7.73769798701746,7.8082492929954,8.16469263636982,8.08567343508961,7.74361034037962,7.69941812727128,7.76751566801884,7.86100641375887,0.00392163858191783,0.000654782447632176,7.73684804522325,7.80904703431394,8.12518303572971,4.46687130158887,4.5085554073756,5.74537202294638,-0.0721989890906931,-0.388334990506468,-0.316136001415775,0.0721989890906931,0.388334990506468,0.316136001415775,0.200573209820938,0.00024816292591548,0.000860577449703779,0.200573209820938,0.00024816292591548,0.000860577449703779,0.510775925331063,0.0126859951610148,0.0153548047215636,0.510775925331063,0.0126859951610148,0.0153548047215636
"PA3071","hypothetical protein","NP_251761.1","878808","208964.PA3071","",8.03531104708629,8.04401959601565,8.06863869296994,8.05431875039797,7.97307608260021,7.90452849939135,7.97045384816285,8.28175584126475,8.04151279473613,0.0137598715473398,0.928077476969865,8.05224606293965,8.04932311202396,8.01369741649909,4.64896643201931,4.64727886552131,5.66653978558362,0.00292295091569095,0.038548646440562,0.035625695524871,-0.00292295091569095,-0.038548646440562,-0.035625695524871,0.976500703207642,0.729408472848065,0.74904967318743,0.976500703207642,0.729408472848065,0.74904967318743,0.988976528946743,0.847286501116582,0.849126994181215,0.988976528946743,0.847286501116582,0.849126994181215
"PA3072","hypothetical protein","NP_251762.1","878809","208964.PA3072","",7.55352125439513,7.57472269239652,7.53723028739962,7.51502627710683,7.55207955962621,7.53805858710716,7.49915935256078,7.83517988590321,7.57562223706193,0.011470403228935,0.617414177383923,7.62413260852372,7.55515807806376,7.53355291836652,4.40179501386857,4.36197255014029,5.32702635500467,0.068974530459962,0.0905796901571989,0.0216051596972369,-0.068974530459962,-0.0905796901571989,-0.0216051596972369,0.455982458563815,0.384854636866612,0.831376827866196,0.455982458563815,0.384854636866612,0.831376827866196,0.691359171623535,0.605292034963541,0.899631438734306,0.691359171623535,0.605292034963541,0.899631438734306
"PA3073","hypothetical protein","NP_251763.1","879108","208964.PA3073","",7.7133007802419,7.86135929358095,7.77027311736476,7.72420135779232,7.69100205939197,7.57508912680214,7.69658546313899,8.0837130763904,7.76444053433793,0.0233786599218044,0.83530217428914,7.78512922211051,7.78164439706254,7.70760170859214,4.49474645206153,4.492734487382,5.45009743483052,0.00348482504797154,0.0775275135183673,0.0740426884703957,-0.00348482504797154,-0.0775275135183673,-0.0740426884703957,0.978505651572315,0.59579125288617,0.61209580811085,0.978505651572315,0.59579125288617,0.61209580811085,0.989742592157269,0.757868987849012,0.7549499086924,0.989742592157269,0.757868987849012,0.7549499086924
"PA3074","hypothetical protein","NP_251764.1","879109","208964.PA3074","",8.33956418270255,8.56049781780272,8.44675779342315,8.22656682177027,8.30217213036355,8.21051293733897,8.30686648467016,8.26187450283195,8.33185158386291,0.00621004267379107,0.0394085124863232,8.25975130828036,8.44893993130948,8.26436947606691,4.76876964127503,4.8779977437085,5.84379169875803,-0.189188623029114,-0.004618167786548,0.184570455242566,0.189188623029114,0.004618167786548,-0.184570455242566,0.021558131991514,0.9505980124543,0.0370544323465219,0.021558131991514,0.9505980124543,0.0370544323465219,0.278200173071886,0.975177234733996,0.14054343478527,0.278200173071886,0.975177234733996,0.14054343478527
"PA3075","hypothetical protein","NP_251765.1","878347","208964.PA3075","",7.49658898595301,7.50941443889407,7.42668633831816,7.36754796302287,7.325998870261,7.38884958512456,7.40289860998504,7.88341633911676,7.47517514133443,0.0248807087411333,0.389730132265965,7.55838817807545,7.47756325438841,7.34677341664193,4.36383744925155,4.31717315780361,5.19495330274857,0.0808249236870395,0.21161476143352,0.13078983774648,-0.0808249236870395,-0.21161476143352,-0.13078983774648,0.550088976305002,0.184875038531851,0.393738936455788,0.550088976305002,0.184875038531851,0.393738936455788,0.753663818580983,0.449029987212458,0.583904232439262,0.753663818580983,0.449029987212458,0.583904232439262
"PA3076","hypothetical protein","NP_251766.1","878348","208964.PA3076","",7.33136527572455,7.29601117651352,7.32351798803391,7.31585949075743,7.294589344095,7.22568271970178,7.26689707841185,7.34606050908675,7.2999979477906,0.00287007528464527,0.697982307672058,7.27954676906679,7.31696481342399,7.30522441742621,4.20284828669918,4.22445160468136,5.16557372365162,-0.0374180443571985,-0.0256776483594194,0.0117403959977791,0.0374180443571985,0.0256776483594194,-0.0117403959977791,0.420468439765315,0.615670030832979,0.817119613815576,0.420468439765315,0.615670030832979,0.817119613815576,0.668722404575853,0.772157453135853,0.891831646523391,0.668722404575853,0.772157453135853,0.891831646523391
"PA3077","two-component response regulator","NP_251767.1","882974","208964.PA3077","GO:0000160, GO:0000976, GO:0001067, GO:0003676, GO:0003677, GO:0003690, GO:0003700, GO:0005488, GO:0005622, GO:0005623, GO:0005737, GO:0005829, GO:0006139, GO:0006351, GO:0006355, GO:0006725, GO:0006807, GO:0007154, GO:0007165, GO:0008152, GO:0009058, GO:0009059, GO:0009889, GO:0009891, GO:0009893, GO:0009987, GO:0010467, GO:0010468, GO:0010556, GO:0010557, GO:0010604, GO:0010628, GO:0016070, GO:0018130, GO:0019219, GO:0019222, GO:0019438, GO:0023052, GO:0031323, GO:0031325, GO:0031326, GO:0031328, GO:0032774, GO:0032991, GO:0032993, GO:0034641, GO:0034645, GO:0034654, GO:0035556, GO:0043170, GO:0043565, GO:0044212, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044271, GO:0044424, GO:0044444, GO:0044464, GO:0045893, GO:0045935, GO:0046483, GO:0048518, GO:0048522, GO:0050789, GO:0050794, GO:0050896, GO:0051171, GO:0051173, GO:0051252, GO:0051254, GO:0051716, GO:0060089, GO:0060255, GO:0065007, GO:0071704, GO:0080090, GO:0090304, GO:0097159, GO:0097659, GO:0140110, GO:1901360, GO:1901362, GO:1901363, GO:1901576, GO:1902680, GO:1903506, GO:1903508, GO:1990837, GO:2000112, GO:2001141",7.79893776209387,7.83639479888677,7.8308323579099,7.80801442817593,7.81754211899346,7.69867465256443,7.74014023865343,7.49615580775506,7.75333652062911,0.00664032218873331,0.0615676881321159,7.64499023299097,7.82205497296352,7.81277827358469,4.4138371689694,4.51606554425654,5.52446849715866,-0.177064739972542,-0.167788040593719,0.00927669937882225,0.177064739972542,0.167788040593719,-0.00927669937882225,0.0322333218195115,0.0584938560903779,0.904241297941104,0.0322333218195115,0.0584938560903779,0.904241297941104,0.294624197802542,0.260918333959411,0.940688969305434,0.294624197802542,0.260918333959411,0.940688969305434
"PA3078","two-component sensor","NP_251768.1","882975","208964.PA3078","GO:0000160, GO:0003824, GO:0004672, GO:0005622, GO:0005623, GO:0006464, GO:0006468, GO:0006793, GO:0006796, GO:0006807, GO:0007154, GO:0007165, GO:0008152, GO:0009987, GO:0016301, GO:0016310, GO:0016740, GO:0016772, GO:0016773, GO:0018193, GO:0019538, GO:0023014, GO:0023052, GO:0035556, GO:0036211, GO:0043170, GO:0043412, GO:0044237, GO:0044238, GO:0044260, GO:0044267, GO:0044464, GO:0050789, GO:0050794, GO:0050896, GO:0051716, GO:0065007, GO:0071704, GO:0140096, GO:1901564",8.01819396442564,8.1443056416583,7.98437997310038,7.95998163918341,7.96186251693376,7.9212886958673,7.91547311405512,7.56712003205819,7.93407569716026,0.0153787875798976,0.110928686988297,7.80129394732687,8.04895985972811,7.96092207805859,4.50407916051657,4.64706914171052,5.62922198589293,-0.247665912401235,-0.159628130731711,0.0880377816695237,0.247665912401235,0.159628130731711,-0.0880377816695237,0.0441692342796115,0.201128490924313,0.462083792989384,0.0441692342796115,0.201128490924313,0.462083792989384,0.323112142744556,0.463522358280539,0.642494920594003,0.323112142744556,0.463522358280539,0.642494920594003
"PA3079","hypothetical protein","NP_251769.1","882959","208964.PA3079","GO:0005623, GO:0005886, GO:0005887, GO:0016020, GO:0016021, GO:0031224, GO:0031226, GO:0044425, GO:0044459, GO:0044464, GO:0071944",7.33790212039417,7.36204118795439,7.30254747901138,7.45569801796876,7.27976594832181,7.29079248472357,7.20659406387862,6.99691514554885,7.27903205597519,0.0106341758464361,0.113558719564158,7.16476723138368,7.33416359578665,7.36773198314528,4.13658028972038,4.23438132630817,5.20977324724704,-0.169396364402965,-0.202964751761603,-0.0335683873586383,0.169396364402965,0.202964751761603,0.0335683873586383,0.083893956999269,0.0677741804942358,0.731844745995987,0.083893956999269,0.0677741804942358,0.731844745995987,0.387939639490786,0.280067178236503,0.837148319012932,0.387939639490786,0.280067178236503,0.837148319012932
"PA3080","hypothetical protein","NP_251770.1","882960","208964.PA3080","",8.12980810129278,8.12793500081902,8.14028933430167,8.17037142065922,8.12788363831678,8.10919918074238,8.12199424315898,8.2351611642356,8.1453302604408,0.00318286596874238,0.881637522228006,8.15545152937899,8.13267747880449,8.149127529488,4.7085521358499,4.69540353162018,5.76230333685494,0.0227740505744976,0.00632399989098964,-0.0164500506835079,-0.0227740505744976,-0.00632399989098964,0.0164500506835079,0.636074388445334,0.905702314714884,0.7586829165523,0.636074388445334,0.905702314714884,0.7586829165523,0.811948166611143,0.950764688678187,0.854634237911678,0.811948166611143,0.950764688678187,0.854634237911678
"PA3081","hypothetical protein","NP_251771.1","882949","208964.PA3081","",7.59617582000225,7.58168331039253,7.57406293425391,7.48492984680623,7.43255409756014,7.48806942769002,7.45049942251139,7.20964927543463,7.47720301683139,0.00838996019881794,0.0807589555344916,7.38273937521202,7.58397402154957,7.45874197218318,4.26242656563551,4.37860944286877,5.27412702765145,-0.20123464633755,-0.0760025969711684,0.125232049366382,0.20123464633755,0.0760025969711684,-0.125232049366382,0.0308809255319116,0.393423370078366,0.177629797357277,0.0308809255319116,0.393423370078366,0.177629797357277,0.293999837047677,0.613059893447024,0.361853104043268,0.293999837047677,0.613059893447024,0.361853104043268
NA,NA,NA,NA,NA,"",7.50183043544371,7.45284596545216,7.46200539776829,7.38927768960737,7.42250470514265,7.40804769111328,7.39388636407524,7.12541505085117,7.39447666243173,0.00915086671279981,0.18108662342811,7.3091163686799,7.47222726622139,7.40589119737501,4.21992030299564,4.31409242359898,5.23675588639363,-0.163110897541489,-0.0967748286951107,0.0663360688463781,0.163110897541489,0.0967748286951107,-0.0663360688463781,0.0749211949724984,0.304182501835924,0.472128898848693,0.0749211949724984,0.304182501835924,0.472128898848693,0.375893047832182,0.543811487016365,0.65105448799985,0.375893047832182,0.543811487016365,0.65105448799985
